recv_time sog lng lat
2017-02-11 13:38:25 127 121.271348 31.616485
2017-02-11 13:38:35 127 121.270878 31.616918
2017-02-11 13:38:46 127 121.270353 31.617393
2017-02-11 13:39:34 127 121.268098 31.619553
2017-02-11 13:39:46 127 121.267731 31.619906
2017-02-11 13:40:15 128 121.266185 31.621368
2017-02-11 13:40:25 127 121.265765 31.621766
2017-02-11 13:40:35 127 121.265293 31.622203
2017-02-11 13:40:46 127 121.264783 31.62269
2017-02-11 13:41:06 127 121.263803 31.623593
2017-02-11 13:41:16 127 121.26338 31.623983
2017-02-11 13:41:35 126 121.262471 31.6248
2017-02-11 13:42:16 126 121.26051 31.626518
2017-02-11 13:42:35 125 121.259601 31.627316
2017-02-11 13:42:46 125 121.259028 31.627815
2017-02-11 13:43:16 125 121.257653 31.62901
2017-02-11 13:43:27 125 121.257128 31.629463
2017-02-11 13:43:55 126 121.255745 31.630673
2017-02-11 13:44:17 126 121.254785 31.631523
2017-02-11 13:45:16 127 121.251818 31.634018
2017-02-11 13:45:36 127 121.25085 31.634783
2017-02-11 13:45:55 127 121.249773 31.635615
2017-02-11 13:46:06 127 121.249196 31.636035
2017-02-11 13:46:16 127 121.248721 31.636385
2017-02-11 13:46:27 129 121.248148 31.636816
2017-02-11 13:46:35 127 121.247675 31.637166
2017-02-11 13:48:16 128 121.242348 31.640968
2017-02-11 13:49:37 128 121.238008 31.644058
2017-02-11 13:50:26 128 121.235391 31.645921
2017-02-11 13:50:47 128 121.234251 31.64673
2017-02-11 13:50:58 128 121.23371 31.647108
2017-02-11 13:51:06 128 121.233226 31.647448
2017-02-11 13:51:15 128 121.232751 31.647791
2017-02-11 13:51:36 128 121.23157 31.648623
2017-02-11 13:51:47 128 121.231026 31.649003
2017-02-11 13:52:15 128 121.229513 31.65007
2017-02-11 13:52:25 128 121.228913 31.650481
2017-02-11 13:52:46 129 121.22777 31.65127
2017-02-11 13:52:57 129 121.227216 31.65164
2017-02-11 13:53:06 129 121.226721 31.651973
2017-02-11 13:53:16 129 121.226228 31.652303
2017-02-11 13:53:25 129 121.225616 31.6527
2017-02-11 13:53:36 129 121.22501 31.653098
2017-02-11 13:53:46 129 121.224453 31.653458
2017-02-11 13:54:06 129 121.223378 31.65413
2017-02-11 13:54:15 129 121.222871 31.654453
2017-02-11 13:54:37 129 121.221686 31.655205
2017-02-11 13:55:36 130 121.218245 31.657411
2017-02-11 13:55:47 130 121.217676 31.657771
2017-02-11 13:55:57 130 121.21711 31.658133
2017-02-11 13:56:17 130 121.216008 31.658865
2017-02-11 13:56:26 129 121.215518 31.659201
2017-02-11 13:56:35 130 121.214965 31.659576
2017-02-11 13:57:06 130 121.213303 31.66071
2017-02-11 13:57:26 130 121.21221 31.661471
2017-02-11 13:57:37 130 121.211611 31.661888
2017-02-11 13:57:47 130 121.21107 31.662268
2017-02-11 13:58:17 130 121.209433 31.663425
2017-02-11 13:58:25 130 121.208943 31.663773
2017-02-11 13:58:46 130 121.2078 31.664586
2017-02-11 13:58:57 130 121.207256 31.664973
2017-02-11 13:59:06 130 121.206761 31.665316
2017-02-11 13:59:16 130 121.20616 31.665741
2017-02-11 13:59:25 130 121.205668 31.66609
2017-02-11 13:59:36 130 121.205066 31.666513
2017-02-11 13:59:55 130 121.204028 31.667245
2017-02-11 14:00:07 129 121.203486 31.667628
2017-02-11 14:00:47 129 121.201253 31.669198
2017-02-11 14:01:05 129 121.200218 31.669913
2017-02-11 14:01:17 128 121.1996 31.670318
2017-02-11 14:01:37 128 121.198503 31.671073
2017-02-11 14:02:15 129 121.196426 31.672488
2017-02-11 14:02:26 129 121.195826 31.672901
2017-02-11 14:02:46 129 121.19468 31.673688
2017-02-11 14:03:15 129 121.193158 31.674745
2017-02-11 14:03:27 129 121.19256 31.675153
2017-02-11 14:03:47 129 121.191403 31.67592
2017-02-11 14:03:55 129 121.190905 31.676253
2017-02-11 14:04:07 129 121.190305 31.676666
2017-02-11 14:04:15 129 121.189863 31.676961
2017-02-11 14:04:26 129 121.189251 31.677368
2017-02-11 14:04:47 130 121.188075 31.678151
2017-02-11 14:05:06 130 121.186938 31.678883
2017-02-11 14:05:15 130 121.186485 31.679178
2017-02-11 14:05:47 130 121.184658 31.680346
2017-02-11 14:05:56 130 121.184145 31.680671
2017-02-11 14:06:16 130 121.183061 31.681358
2017-02-11 14:06:37 130 121.18182 31.68217
2017-02-11 14:06:56 130 121.180755 31.682866
2017-02-11 14:07:07 130 121.180128 31.683246
2017-02-11 14:07:25 130 121.179015 31.68389
2017-02-11 14:07:46 129 121.1779 31.684516
2017-02-11 14:07:55 129 121.17726 31.684878
2017-02-11 14:08:15 129 121.176073 31.685521
2017-02-11 14:08:46 130 121.17427 31.686476
2017-02-11 14:08:56 130 121.173788 31.686731
2017-02-11 14:09:06 130 121.173008 31.687145
2017-02-11 14:09:15 130 121.172525 31.687396
2017-02-11 14:09:25 130 121.17186 31.687743
2017-02-11 14:10:27 131 121.16815 31.689686
2017-02-11 14:10:36 131 121.167601 31.689976
2017-02-11 14:10:46 131 121.166986 31.690295
2017-02-11 14:10:55 131 121.16637 31.69061
2017-02-11 14:11:06 131 121.165696 31.690958
2017-02-11 14:11:27 132 121.164473 31.691605
2017-02-11 14:11:36 132 121.163921 31.691893
2017-02-11 14:11:46 132 121.163256 31.69225
2017-02-11 14:11:56 131 121.162715 31.692545
2017-02-11 14:12:07 132 121.162113 31.692873
2017-02-11 14:12:15 132 121.161513 31.693203
2017-02-11 14:12:35 132 121.160306 31.69386
2017-02-11 14:12:46 131 121.159781 31.694163
2017-02-11 14:12:56 131 121.159148 31.69455
2017-02-11 14:13:07 131 121.15857 31.69491
2017-02-11 14:13:37 131 121.156823 31.696061
2017-02-11 14:13:47 131 121.15632 31.696401
2017-02-11 14:13:55 131 121.155766 31.696783
2017-02-11 14:14:07 131 121.155155 31.697203
2017-02-11 14:14:15 131 121.154656 31.697553
2017-02-11 14:14:26 131 121.154053 31.697985
2017-02-11 14:14:47 131 121.152941 31.698758
2017-02-11 14:15:06 132 121.151813 31.699523
2017-02-11 14:15:26 131 121.150708 31.700318
2017-02-11 14:15:36 132 121.150166 31.700728
2017-02-11 14:15:47 132 121.149646 31.701136
2017-02-11 14:16:06 132 121.14869 31.701946
2017-02-11 14:16:16 132 121.148141 31.702431
2017-02-11 14:16:26 131 121.147738 31.70279
2017-02-11 14:16:46 132 121.146691 31.703738
2017-02-11 14:16:56 132 121.14616 31.704241
2017-02-11 14:17:05 132 121.145825 31.704561
2017-02-11 14:17:17 132 121.145201 31.70515
2017-02-11 14:17:26 131 121.144781 31.705561
2017-02-11 14:17:38 131 121.144271 31.706065
2017-02-11 14:17:57 131 121.143338 31.706976
2017-02-11 14:18:06 131 121.142915 31.707386
2017-02-11 14:18:18 131 121.142398 31.70789
2017-02-11 14:18:26 131 121.141971 31.708303
2017-02-11 14:18:37 131 121.141438 31.708805
2017-02-11 14:18:46 131 121.141011 31.709216
2017-02-11 14:18:56 131 121.14049 31.709723
2017-02-11 14:19:16 131 121.139533 31.710635
2017-02-11 14:19:25 131 121.139111 31.711048
2017-02-11 14:19:46 131 121.138205 31.711913
2017-02-11 14:19:57 130 121.137641 31.71246
2017-02-11 14:20:07 131 121.137223 31.712875
2017-02-11 14:20:17 131 121.136708 31.713376
2017-02-11 14:20:27 130 121.136243 31.713838
2017-02-11 14:20:46 130 121.135405 31.714658
2017-02-11 14:20:56 129 121.134846 31.715195
2017-02-11 14:21:06 129 121.134428 31.7156
2017-02-11 14:21:17 129 121.13391 31.716093
2017-02-11 14:21:26 129 121.133488 31.716496
2017-02-11 14:21:37 129 121.133028 31.716951
2017-02-11 14:21:45 129 121.132618 31.71736
2017-02-11 14:21:55 129 121.132111 31.717856
2017-02-11 14:22:06 129 121.131646 31.718305
2017-02-11 14:22:17 128 121.131143 31.718798
2017-02-11 14:22:27 128 121.13068 31.719245
2017-02-11 14:22:36 128 121.13026 31.719646
2017-02-11 14:22:45 128 121.129803 31.720091
2017-02-11 14:22:55 127 121.129351 31.720541
2017-02-11 14:23:16 126 121.128396 31.72147
2017-02-11 14:23:45 125 121.12693 31.722598
2017-02-11 14:23:55 125 121.126418 31.722978
2017-02-11 14:24:06 125 121.125845 31.723386
2017-02-11 14:24:27 124 121.124868 31.724098
2017-02-11 14:24:36 124 121.124298 31.724515
2017-02-11 14:24:56 124 121.123523 31.725078
2017-02-11 14:25:26 125 121.121716 31.72638
2017-02-11 14:25:46 124 121.120725 31.727173
2017-02-11 14:26:06 124 121.119773 31.727988
2017-02-11 14:26:16 123 121.119406 31.728323
2017-02-11 14:26:28 124 121.11885 31.728825
2017-02-11 14:26:36 124 121.118433 31.729201
2017-02-11 14:26:46 123 121.117923 31.729655
2017-02-11 14:26:55 123 121.117555 31.72999
2017-02-11 14:27:07 124 121.116996 31.730493
2017-02-11 14:27:15 124 121.116623 31.73083
2017-02-11 14:27:27 124 121.116068 31.73133
2017-02-11 14:27:37 123 121.115645 31.731706
2017-02-11 14:27:47 124 121.115141 31.732171
2017-02-11 14:28:07 124 121.114211 31.733011
2017-02-11 14:28:17 124 121.113841 31.733348
2017-02-11 14:28:55 124 121.111951 31.735081
2017-02-11 14:29:07 124 121.11145 31.73555
2017-02-11 14:29:26 124 121.110628 31.736308
2017-02-11 14:29:46 124 121.109631 31.737231
2017-02-11 14:29:56 124 121.109225 31.737615
2017-02-11 14:30:06 124 121.108776 31.738043
2017-02-11 14:30:16 124 121.108325 31.738471
2017-02-11 14:30:25 123 121.10787 31.738896
2017-02-11 14:30:47 123 121.106905 31.739783
2017-02-11 14:30:56 124 121.106491 31.740163
2017-02-11 14:31:05 123 121.10603 31.740583
2017-02-11 14:31:16 123 121.105568 31.740998
2017-02-11 14:31:25 123 121.105096 31.741408
2017-02-11 14:31:47 123 121.104103 31.742263
2017-02-11 14:31:57 123 121.10362 31.742666
2017-02-11 14:32:05 122 121.103185 31.743025
2017-02-11 14:32:35 122 121.101736 31.744226
2017-02-11 14:32:47 123 121.101243 31.744611
2017-02-11 14:32:57 122 121.10071 31.745036
2017-02-11 14:33:05 122 121.10027 31.745383
2017-02-11 14:33:15 123 121.099776 31.745763
2017-02-11 14:33:25 123 121.099271 31.746141
2017-02-11 14:33:46 122 121.09827 31.746906
2017-02-11 14:33:57 122 121.097733 31.747338
2017-02-11 14:34:16 122 121.0968 31.748048
2017-02-11 14:34:26 122 121.096293 31.74841
2017-02-11 14:34:35 122 121.095776 31.748766
2017-02-11 14:34:57 121 121.094691 31.749505
2017-02-11 14:35:06 121 121.094236 31.749831
2017-02-11 14:35:15 122 121.093728 31.750196
2017-02-11 14:35:46 121 121.092171 31.751355
2017-02-11 14:36:06 121 121.091215 31.752061
2017-02-11 14:36:35 122 121.08976 31.753146
2017-02-11 14:36:46 122 121.089216 31.753565
2017-02-11 14:37:07 122 121.088223 31.754325
2017-02-11 14:37:16 122 121.087726 31.754706
2017-02-11 14:37:35 122 121.086778 31.755413
2017-02-11 14:37:46 122 121.086196 31.755878
2017-02-11 14:38:06 121 121.085295 31.756636
2017-02-11 14:38:27 122 121.084303 31.757471
2017-02-11 14:38:35 122 121.08393 31.757791
2017-02-11 14:38:47 122 121.083373 31.758278
2017-02-11 14:38:55 122 121.082953 31.758638
2017-02-11 14:39:06 122 121.082623 31.758916
2017-02-11 14:39:16 122 121.082108 31.759355
2017-02-11 14:39:47 122 121.080581 31.760673
2017-02-11 14:39:57 122 121.080151 31.761033
2017-02-11 14:40:07 122 121.07968 31.761435
2017-02-11 14:40:17 120 121.07923 31.761853
2017-02-11 14:40:35 117 121.078428 31.762653
2017-02-11 14:40:47 114 121.07794 31.763143
2017-02-11 14:40:55 112 121.07758 31.763506
2017-02-11 14:41:25 105 121.076463 31.764676
2017-02-11 14:41:35 102 121.076156 31.765023
2017-02-11 14:41:47 100 121.075766 31.765476
2017-02-11 14:42:06 96 121.075285 31.766021
2017-02-11 14:42:16 94 121.074806 31.766551
2017-02-11 14:42:26 93 121.074523 31.766856
2017-02-11 14:42:35 91 121.074241 31.767161
2017-02-11 14:42:56 87 121.073576 31.76787
2017-02-11 14:43:06 84 121.073338 31.768155
2017-02-11 14:43:17 81 121.073085 31.768501
2017-02-11 14:43:26 79 121.07289 31.768783
2017-02-11 14:43:36 78 121.072693 31.769063
2017-02-11 14:43:56 76 121.072226 31.769746
2017-02-11 14:44:35 72 121.071398 31.770838
2017-02-11 14:44:57 70 121.070865 31.77142
2017-02-11 14:45:06 69 121.07065 31.771651
2017-02-11 14:45:16 69 121.070393 31.771926
2017-02-11 14:45:46 66 121.06972 31.772621
2017-02-11 14:45:56 64 121.069471 31.772883
2017-02-11 14:46:16 62 121.069078 31.773328
2017-02-11 14:46:36 60 121.06868 31.773783
2017-02-11 14:46:55 58 121.068323 31.774208
2017-02-11 14:47:05 58 121.06813 31.774453
2017-02-11 14:47:16 56 121.06795 31.774676
2017-02-11 14:47:45 51 121.06751 31.775318
2017-02-11 14:48:06 50 121.067275 31.775736
2017-02-11 14:48:36 48 121.066926 31.776341
2017-02-11 14:48:46 47 121.06679 31.776553
2017-02-11 14:48:56 47 121.066678 31.776725
2017-02-11 14:49:06 47 121.066543 31.776936
2017-02-11 14:49:16 46 121.066425 31.777131
2017-02-11 14:49:25 46 121.06632 31.777301
2017-02-11 14:49:36 45 121.066201 31.777508
2017-02-11 14:49:48 44 121.06608 31.777715
2017-02-11 14:50:16 43 121.06577 31.778275
2017-02-11 14:50:35 42 121.06557 31.778616
2017-02-11 14:50:47 42 121.065488 31.778756
2017-02-11 14:50:56 42 121.065353 31.778983
2017-02-11 14:51:06 41 121.065253 31.779138
2017-02-11 14:51:16 41 121.06514 31.779321
2017-02-11 14:51:24 40 121.065063 31.77945
2017-02-11 14:51:35 40 121.064956 31.77963
2017-02-11 14:51:46 40 121.064848 31.779811
2017-02-11 14:51:57 40 121.064751 31.77998
2017-02-11 14:52:06 40 121.064663 31.780131
2017-02-11 14:52:17 41 121.064565 31.780303
2017-02-11 14:52:24 41 121.064476 31.780461
2017-02-11 14:52:56 42 121.064176 31.781026
2017-02-11 14:53:05 42 121.064095 31.781186
2017-02-11 14:53:35 42 121.063813 31.78174
2017-02-11 14:53:46 42 121.063716 31.781938
2017-02-11 14:53:56 41 121.063641 31.782118
2017-02-11 14:54:06 41 121.06358 31.782281
2017-02-11 14:54:25 42 121.063441 31.782635
2017-02-11 14:54:36 43 121.063356 31.782843
2017-02-11 14:54:47 43 121.06326 31.78305
2017-02-11 14:55:07 48 121.063055 31.783446
2017-02-11 14:55:37 47 121.062845 31.784075
2017-02-11 14:55:55 36 121.06287 31.784451
2017-02-11 14:56:06 34 121.062966 31.784625
2017-02-11 14:56:36 38 121.063305 31.785026
2017-02-11 14:56:48 40 121.06342 31.785196
2017-02-11 14:56:55 41 121.063483 31.785353
2017-02-11 14:57:06 42 121.06353 31.785566
2017-02-11 14:57:16 43 121.063556 31.785753
2017-02-11 14:57:47 46 121.063513 31.78639
2017-02-11 14:57:55 45 121.063465 31.786581
2017-02-11 14:58:16 44 121.063356 31.786996
2017-02-11 14:58:25 43 121.063296 31.787191
2017-02-11 14:58:37 43 121.063236 31.787383
2017-02-11 14:58:47 42 121.063171 31.787583
2017-02-11 14:58:56 41 121.063121 31.787745
2017-02-11 14:59:06 40 121.063065 31.787933
2017-02-11 14:59:26 39 121.062971 31.78832
2017-02-11 14:59:36 38 121.062955 31.78842
2017-02-11 15:00:06 37 121.062878 31.788993
2017-02-11 15:00:15 36 121.06285 31.789161
2017-02-11 15:00:26 36 121.06282 31.789348
2017-02-11 15:00:35 35 121.062793 31.789496
2017-02-11 15:00:47 35 121.06276 31.789666
2017-02-11 15:00:56 34 121.062728 31.78982
2017-02-11 15:01:06 33 121.062708 31.789963
2017-02-11 15:01:16 33 121.062693 31.790123
2017-02-11 15:01:28 32 121.062681 31.790291
2017-02-11 15:01:35 32 121.062675 31.790428
2017-02-11 15:01:46 31 121.06267 31.790588
2017-02-11 15:01:56 31 121.062665 31.790731
2017-02-11 15:02:16 30 121.062643 31.791003
2017-02-11 15:02:36 30 121.06262 31.791286
2017-02-11 15:02:44 30 121.062615 31.791416
2017-02-11 15:03:06 29 121.062606 31.791735
2017-02-11 15:03:17 28 121.062615 31.791855
2017-02-11 15:03:26 29 121.062623 31.791986
2017-02-11 15:03:36 29 121.062625 31.79212
2017-02-11 15:03:45 29 121.062618 31.792245
2017-02-11 15:03:56 29 121.062601 31.792403
2017-02-11 15:04:07 30 121.062601 31.79254
2017-02-11 15:04:17 29 121.062601 31.792626
2017-02-11 15:04:25 29 121.062605 31.792798
2017-02-11 15:04:45 28 121.062621 31.793046
2017-02-11 15:04:56 27 121.062636 31.793191
2017-02-11 15:05:16 27 121.062658 31.793421
2017-02-11 15:05:25 26 121.06267 31.793555
2017-02-11 15:05:45 26 121.062698 31.793793
2017-02-11 15:06:17 22 121.062716 31.794145
2017-02-11 15:06:26 21 121.06272 31.794245
2017-02-11 15:06:36 19 121.062741 31.794341
2017-02-11 15:06:46 18 121.062758 31.794425
2017-02-11 15:06:57 16 121.06277 31.79452
2017-02-11 15:07:16 11 121.06279 31.79465
2017-02-11 15:07:45 5 121.062773 31.794773
2017-02-11 15:07:56 4 121.062781 31.794793
2017-02-11 15:08:05 3 121.062763 31.794806
2017-02-11 15:08:16 2 121.06276 31.794826
2017-02-11 15:08:25 2 121.06276 31.794841
2017-02-11 15:08:44 2 121.06276 31.79486
2017-02-11 15:08:57 3 121.062763 31.794876
2017-02-11 15:09:06 3 121.062766 31.79489
2017-02-11 15:09:17 3 121.06278 31.794905
2017-02-11 15:09:36 3 121.062805 31.794925
2017-02-11 15:09:46 3 121.06281 31.794938
2017-02-11 15:09:56 3 121.062815 31.794956
2017-02-11 15:10:05 3 121.062821 31.794973
2017-02-11 15:10:16 3 121.062831 31.794998
2017-02-11 15:10:27 3 121.06283 31.795013
2017-02-11 15:10:37 2 121.062815 31.79501
2017-02-11 15:10:45 1 121.062813 31.79502
2017-02-11 15:11:16 1 121.0628 31.795058
2017-02-11 15:11:26 1 121.062788 31.795063
2017-02-11 15:11:36 1 121.062793 31.795063
2017-02-11 15:11:46 2 121.062776 31.795061
2017-02-11 15:11:56 2 121.062766 31.795063
2017-02-11 15:12:16 2 121.062751 31.795078
2017-02-11 15:12:27 2 121.062751 31.7951
2017-02-11 15:12:36 2 121.062746 31.795108
2017-02-11 15:12:47 2 121.062733 31.795118
2017-02-11 15:12:55 1 121.062721 31.795125
2017-02-11 15:13:05 2 121.06273 31.795123
2017-02-11 15:13:17 1 121.062708 31.795123
2017-02-11 15:13:26 1 121.062715 31.795146
2017-02-11 15:13:37 1 121.062698 31.795143
2017-02-11 15:13:45 1 121.062691 31.795136
2017-02-11 15:14:16 2 121.062635 31.795141
2017-02-11 15:14:27 1 121.06263 31.79514
2017-02-11 15:14:36 1 121.06263 31.79514
2017-02-11 15:14:46 2 121.06262 31.79515
2017-02-11 15:14:56 2 121.06262 31.795173
2017-02-11 15:15:05 1 121.062626 31.79519
2017-02-11 15:15:17 1 121.06265 31.795216
2017-02-11 15:15:26 1 121.062645 31.795226
2017-02-11 15:15:36 1 121.062625 31.795221
2017-02-11 15:15:45 1 121.062616 31.795216
2017-02-11 15:16:36 1 121.062616 31.795261
2017-02-11 15:16:46 1 121.062616 31.79528
2017-02-11 15:17:15 1 121.062618 31.79529
2017-02-11 15:17:25 1 121.062621 31.795308
2017-02-11 15:17:36 2 121.062618 31.795321
2017-02-11 15:17:46 2 121.062623 31.795323
2017-02-11 15:18:15 2 121.062635 31.795343
2017-02-11 15:18:25 2 121.062641 31.79537
2017-02-11 15:19:07 2 121.062648 31.795418
2017-02-11 15:19:26 2 121.062661 31.795446
2017-02-11 15:19:47 2 121.062683 31.795483
2017-02-11 15:20:56 2 121.062698 31.795508
2017-02-11 15:21:37 3 121.062725 31.795555
2017-02-11 15:21:56 2 121.062751 31.795601
2017-02-11 15:22:24 1 121.062773 31.7956
2017-02-11 15:22:56 2 121.062785 31.795628
2017-02-11 15:23:06 2 121.062795 31.795626
2017-02-11 15:23:14 1 121.062801 31.795631
2017-02-11 15:23:25 1 121.062816 31.795633
2017-02-11 15:23:36 1 121.062831 31.795638
2017-02-11 15:23:46 2 121.062841 31.795641
2017-02-11 15:24:15 3 121.06289 31.795643
2017-02-11 15:24:46 3 121.062953 31.795668
2017-02-11 15:24:57 3 121.062976 31.79569
2017-02-11 15:25:15 3 121.062991 31.795708
2017-02-11 15:25:46 3 121.063021 31.795716
2017-02-11 15:26:07 3 121.063053 31.795736
2017-02-11 15:26:15 3 121.063065 31.795755
2017-02-11 15:26:46 3 121.063116 31.795775
2017-02-11 15:27:06 3 121.063161 31.795801
2017-02-11 15:27:16 3 121.063168 31.795815
2017-02-11 15:27:26 3 121.06319 31.795815
2017-02-11 15:27:35 3 121.063206 31.795818
2017-02-11 15:27:46 3 121.063235 31.795816
2017-02-11 15:27:57 3 121.063265 31.795811
2017-02-11 15:28:07 3 121.063295 31.795823
2017-02-11 15:28:27 2 121.06332 31.795821
2017-02-11 15:28:35 2 121.063338 31.795835
2017-02-11 15:28:46 2 121.06335 31.795836
2017-02-11 15:28:56 2 121.063355 31.795843
2017-02-11 15:29:06 2 121.06336 31.795861
2017-02-11 15:29:35 2 121.063373 31.795883
2017-02-11 15:29:45 2 121.06338 31.795895
2017-02-11 15:29:56 2 121.063386 31.795896
2017-02-11 15:30:05 2 121.063398 31.795896
2017-02-11 15:30:27 2 121.063418 31.795936
2017-02-11 15:30:35 2 121.063431 31.795946
2017-02-11 15:30:46 2 121.063448 31.795953
2017-02-11 15:30:56 2 121.06347 31.795958
2017-02-11 15:31:06 2 121.063483 31.795963
2017-02-11 15:31:36 2 121.06351 31.795988
